,PROVINCE,SSP,YEAR,GDP,POP,CCF,人均CCF,BA,LDP,UR,FCE_P,FCE,SLUDGE_PRED,Region,EPROVINCE,result-,result+,Sum_new_standard_future_GHG_After_AD,Sum_new_standard_future_GHG_After_AD-,Sum_new_standard_future_GHG_After_AD+
11448,浙江省,SSP2,2047,160927.8945,61848391.5,1580226403,70,3981.646528,68435.61458,71.24651588,12502.81868,5799.310585,1004966.159,Eastern coastal region,Zhejiang,1000956.593,1052844.987,0.645690757,0.643114611,0.676452904
11449,浙江省,SSP2,2048,163353.906,61880527.15,1581047468,70,3992.547129,68519.20697,71.26554614,12508.06117,5806.307252,1004966.159,Eastern coastal region,Zhejiang,1008580.89,1052844.987,0.645690757,0.648013222,0.676452904
11450,浙江省,SSP2,2049,165608.1126,61895805.05,1581437819,70,4002.511785,68592.04482,71.28260274,12512.62235,5811.249161,1004949.034,Eastern coastal region,Zhejiang,1008717.149,1058615.575,0.645679754,0.648100768,0.680160507
11451,浙江省,SSP2,2050,167777.7599,61894024.75,1581392333,70,4011.616654,68655.49295,71.29788955,12516.59035,5814.171425,1004949.034,Eastern coastal region,Zhejiang,1008717.149,1058694.985,0.645679754,0.648100768,0.680211528
11452,浙江省,SSP2,2051,170099.7756,61875206.2,1580911519,70,4019.932414,68710.74756,71.31158957,12520.04202,5815.123701,1006076.04,Eastern coastal region,Zhejiang,1008717.149,1058687.718,0.646403856,0.648100768,0.680206858
11453,浙江省,SSP2,2052,172421.3317,61840152.15,1580015887,70,4027.524527,68758.85594,71.32386698,12523.04429,5814.223767,1006076.04,Eastern coastal region,Zhejiang,1008711.575,1058687.718,0.646403856,0.648097187,0.680206858
11454,浙江省,SSP2,2053,174729.4662,61789840.15,1578730416,70,4034.453529,68800.73411,71.33486911,12525.65552,5811.601118,1006080.308,Eastern coastal region,Zhejiang,1008711.575,1058692.357,0.646406598,0.648097187,0.680209839
11455,浙江省,SSP2,2054,177010.7971,61725300.95,1577081440,70,4040.775306,68837.18273,71.34472806,12527.92649,5807.386012,1006080.308,Eastern coastal region,Zhejiang,1008711.575,1058692.357,0.646406598,0.648097187,0.680209839
11456,浙江省,SSP2,2055,179251.3795,61647510.2,1575093886,70,4046.541385,68868.90103,71.35356236,12529.90145,5801.699776,1006071.068,Eastern coastal region,Zhejiang,1001074.205,1058692.357,0.646400661,0.643190177,0.680209839
11457,浙江省,SSP2,2056,181537.5793,61557544.25,1572795255,70,4051.799204,68896.49936,71.36147829,12531.61891,5794.669864,1006071.068,Eastern coastal region,Zhejiang,1000809.809,1058692.357,0.646400661,0.643020302,0.680209839
11458,浙江省,SSP2,2057,183750.1695,61456737.85,1570219652,70,4056.5924,68920.51017,71.36857114,12533.11237,5786.445061,1006071.068,Eastern coastal region,Zhejiang,1000812.252,1058692.357,0.646400661,0.643021872,0.680209839
11459,浙江省,SSP2,2058,185870.0495,61346467.55,1567402246,70,4060.961058,68941.39777,71.37492636,12534.41102,5777.175487,1006013.644,Eastern coastal region,Zhejiang,999446.6693,1058692.357,0.646363766,0.642144485,0.680209839
11460,浙江省,SSP2,2059,187877.9228,61228113.7,1564378305,70,4064.941975,68959.56686,71.38062053,12535.54023,5767.009261,1006013.644,Eastern coastal region,Zhejiang,999446.6693,1058692.357,0.646363766,0.642144485,0.680209839
11461,浙江省,SSP2,2060,189754.1112,61103051.9,1561182976,70,4068.568895,68975.3701,71.38572235,12536.52208,5756.091984,1006013.644,Eastern coastal region,Zhejiang,999446.6693,1056559.621,0.646363766,0.642144485,0.678839556
11462,浙江省,SSP2,2061,191580.6456,60972905.7,1557857740,70,4071.872741,68989.11467,71.39029334,12537.37578,5744.590773,1006013.644,Eastern coastal region,Zhejiang,999446.6693,1056568.759,0.646363766,0.642144485,0.678845427
11463,浙江省,SSP2,2062,193416.8114,60840337,1554470610,70,4074.881831,69001.06806,71.39438869,12538.11805,5732.768963,1006013.644,Eastern coastal region,Zhejiang,999446.6693,1055774.191,0.646363766,0.642144485,0.678334917
11464,浙江省,SSP2,2063,195428.9833,60708271.8,1551096344,70,4077.62208,69011.46322,71.39805785,12538.76342,5720.913367,1006013.644,Eastern coastal region,Zhejiang,999446.6693,1055654.033,0.646363766,0.642144485,0.678257716
11465,浙江省,SSP2,2064,197786.8307,60579667.45,1547810503,70,4080.11719,69020.50287,71.40134513,12539.32453,5709.312511,1006013.701,Eastern coastal region,Zhejiang,999268.6668,1055254.732,0.646363803,0.642030118,0.678001165
11466,浙江省,SSP2,2065,200662.6107,60457479.4,1544688599,70,4082.388827,69028.3635,71.40429024,12539.81238,5698.25364,1006013.701,Eastern coastal region,Zhejiang,999240.0608,1055254.732,0.646363803,0.642011739,0.678001165
11467,浙江省,SSP2,2066,204182.2945,60344078.85,1541791215,70,4084.45679,69035.19865,71.40692877,12540.23653,5687.967934,1006013.701,Eastern coastal region,Zhejiang,998581.8313,1055254.732,0.646363803,0.641588827,0.678001165
11468,浙江省,SSP2,2067,208245.6437,60239259.65,1539113084,70,4086.33916,69041.14195,71.40929263,12540.60528,5678.442728,1005226.908,Eastern coastal region,Zhejiang,998581.8313,1055254.732,0.645858288,0.641588827,0.678001165
11469,浙江省,SSP2,2068,212707.2014,60142190.55,1536632969,70,4088.052442,69046.30963,71.41141039,12540.92589,5669.605603,1005226.908,Eastern coastal region,Zhejiang,997844.6198,1055254.732,0.645858288,0.641115168,0.678001165
11470,浙江省,SSP2,2069,217422.5354,60051993.75,1534328441,70,4089.611703,69050.80284,71.41330765,12541.20461,5661.378974,1005226.908,Eastern coastal region,Zhejiang,997844.6198,1055254.732,0.645858288,0.641115168,0.678001165
11471,浙江省,SSP2,2070,222248.8471,59967771.5,1532176562,70,4091.030685,69054.70951,71.41500737,12541.44694,5653.682754,1005226.908,Eastern coastal region,Zhejiang,997844.6198,1051901.709,0.645858288,0.641115168,0.675846848
11472,浙江省,SSP2,2071,227321.7858,59888468.35,1530150366,70,4092.321925,69058.10617,71.41653011,12541.65762,5646.421398,1005226.908,Eastern coastal region,Zhejiang,997926.607,1051901.709,0.645858288,0.641167845,0.675846848
11473,浙江省,SSP2,2072,232371.8585,59812516.8,1528209804,70,4093.49685,69061.05935,71.41789428,12541.84077,5639.450586,1005864.459,Eastern coastal region,Zhejiang,997926.607,1051901.709,0.646267915,0.641167845,0.675846848
11474,浙江省,SSP2,2073,237373.1055,59738183.1,1526310578,70,4094.565882,69063.62694,71.4191164,12542.00001,5632.609897,1005864.459,Eastern coastal region,Zhejiang,997926.607,1051901.709,0.646267915,0.641167845,0.675846848
11475,浙江省,SSP2,2074,242291.6155,59663735.4,1524408440,70,4095.538515,69065.85924,71.42021125,12542.13844,5625.738685,1005864.459,Eastern coastal region,Zhejiang,997926.607,1051746.534,0.646267915,0.641167845,0.675747148
11476,浙江省,SSP2,2075,247086.2964,59587439,1522459066,70,4096.423402,69067.80003,71.42119208,12542.2588,5618.675719,1006254.76,Eastern coastal region,Zhejiang,997926.607,1051746.534,0.646518683,0.641167845,0.675747148
11477,浙江省,SSP2,2076,251759.4217,59507576.3,1520418575,70,4097.228428,69069.48735,71.42207077,12542.36343,5611.261073,1006254.76,Eastern coastal region,Zhejiang,997926.607,1051746.534,0.646518683,0.641167845,0.675747148
11478,浙江省,SSP2,2077,256309.0198,59422576.95,1518246842,70,4097.96077,69070.95432,71.42285794,12542.45439,5603.348459,1006239.319,Eastern coastal region,Zhejiang,997926.607,1051746.534,0.646508762,0.641167845,0.675747148
11479,浙江省,SSP2,2078,260789.4352,59330921.9,1515905054,70,4098.62697,69072.22968,71.42356314,12542.53347,5594.796212,1006239.319,Eastern coastal region,Zhejiang,997926.607,1051746.534,0.646508762,0.641167845,0.675747148
11480,浙江省,SSP2,2079,265261.3882,59231136.75,1513355544,70,4099.232983,69073.33846,71.42419489,12542.60222,5585.466676,1006239.319,Eastern coastal region,Zhejiang,997926.607,1051746.534,0.646508762,0.641167845,0.675747148
11481,浙江省,SSP2,2080,269791.2678,59121737.6,1510560395,70,4099.784229,69074.30243,71.42476084,12542.66199,5575.221135,1005577.242,Eastern coastal region,Zhejiang,997926.607,1051746.534,0.646083378,0.641167845,0.675747148
11482,浙江省,SSP2,2081,274004.3262,59002620.9,1507516964,70,4100.285646,69075.14048,71.42526785,12542.71395,5564.050892,1005577.242,Eastern coastal region,Zhejiang,998041.9323,1051746.534,0.646083378,0.641241941,0.675747148
11483,浙江省,SSP2,2082,278296.0222,58879124.7,1504361636,70,4100.741729,69075.86906,71.42572204,12542.75913,5552.460292,1005577.242,Eastern coastal region,Zhejiang,998041.9323,1018630.144,0.646083378,0.641241941,0.654469867
11484,浙江省,SSP2,2083,282627.2646,58757972.15,1501266188,70,4101.156565,69076.50248,71.42612894,12542.7984,5541.084194,1005577.242,Eastern coastal region,Zhejiang,998041.9323,1018630.144,0.646083378,0.641241941,0.654469867
11485,浙江省,SSP2,2084,286953.6099,58645951,1498404048,70,4101.53388,69077.05314,71.42649345,12542.83254,5530.563481,1005577.242,Eastern coastal region,Zhejiang,997705.9725,1018630.144,0.646083378,0.641026087,0.654469867
11486,浙江省,SSP2,2085,291225.2361,58549938.3,1495950924,70,4101.87706,69077.53189,71.42681999,12542.86222,5521.547383,1005577.242,Eastern coastal region,Zhejiang,997705.9725,1018630.144,0.646083378,0.641026087,0.654469867
11487,浙江省,SSP2,2086,295485.1592,58475303.45,1494044003,70,4102.189188,69077.94808,71.42711253,12542.88803,5514.542882,1005312.846,Eastern coastal region,Zhejiang,997705.9725,1018630.144,0.645913504,0.641026087,0.654469867
11488,浙江省,SSP2,2087,299637.3111,58421398.55,1492666733,70,4102.47307,69078.30991,71.42737459,12542.91046,5509.48942,997682.9935,Eastern coastal region,Zhejiang,997705.9725,1018572.72,0.641011323,0.641026087,0.654432972
11489,浙江省,SSP2,2088,303687.4513,58385923.65,1491760349,70,4102.731259,69078.62447,71.42760936,12542.92996,5506.17058,997682.9935,Eastern coastal region,Zhejiang,997765.8473,1018572.72,0.641011323,0.641064557,0.654432972
11490,浙江省,SSP2,2089,307643.1508,58366468.6,1491263272,70,4102.966077,69078.89795,71.42781967,12542.94692,5504.359494,998353.1745,Eastern coastal region,Zhejiang,997765.8473,1018572.72,0.641441915,0.641064557,0.654432972
11491,浙江省,SSP2,2090,311513.5085,58360530.15,1491111545,70,4103.179637,69079.1357,71.42800807,12542.96166,5503.820442,998353.1745,Eastern coastal region,Zhejiang,997765.8473,1018572.72,0.641441915,0.641064557,0.654432972
11492,浙江省,SSP2,2091,315355.3519,58365734.25,1491244510,70,4103.373863,69079.34238,71.42817686,12542.97447,5504.329855,998353.1745,Eastern coastal region,Zhejiang,997765.8473,1018572.72,0.641441915,0.641064557,0.654432972
11493,浙江省,SSP2,2092,319116.2787,58380761.35,1491628452,70,4103.550502,69079.52207,71.42832806,12542.98561,5505.763568,998353.1745,Eastern coastal region,Zhejiang,997765.8473,1018572.72,0.641441915,0.641064557,0.654432972
11494,浙江省,SSP2,2093,322794.4427,58404566.45,1492236673,70,4103.711147,69079.67828,71.42846351,12542.99529,5508.023271,998353.1745,Eastern coastal region,Zhejiang,997601.8543,1018572.72,0.641441915,0.640959191,0.654432972
11495,浙江省,SSP2,2094,326388.2995,58436128.3,1493043078,70,4103.857243,69079.81408,71.42858486,12543.00371,5511.012871,998353.1745,Eastern coastal region,Zhejiang,997541.9795,1018572.72,0.641441915,0.640920722,0.654432972
11496,浙江省,SSP2,2095,329896.7272,58474473.15,1494022789,70,4103.990108,69079.93215,71.42869357,12543.01103,5514.640721,1005983.027,Eastern coastal region,Zhejiang,997541.9795,1018630.144,0.646344095,0.640920722,0.654469867
11497,浙江省,SSP2,2096,333320.7598,58518619.65,1495150732,70,4104.11094,69080.03479,71.42879094,12543.0174,5518.814437,1006247.423,Eastern coastal region,Zhejiang,997541.9795,1018630.144,0.646513969,0.640920722,0.654469867
11498,浙江省,SSP2,2097,336659.8919,58567653.9,1496403557,70,4104.220827,69080.12402,71.42887818,12543.02293,5523.447975,1006247.423,Eastern coastal region,Zhejiang,997541.9795,1018630.144,0.646513969,0.640920722,0.654469867
11499,浙江省,SSP2,2098,339915.0892,58620642.05,1497757404,70,4104.32076,69080.2016,71.42895633,12543.02774,5528.453395,1006247.423,Eastern coastal region,Zhejiang,997541.9795,1018630.144,0.646513969,0.640920722,0.654469867
11500,浙江省,SSP2,2099,343088.2709,58676695.85,1499189579,70,4104.411641,69080.26904,71.42902634,12543.03192,5533.74704,1006247.423,Eastern coastal region,Zhejiang,997541.9795,1018630.144,0.646513969,0.640920722,0.654469867
11501,浙江省,SSP2,2100,346182.4506,58734943.2,1500677799,70,4104.49429,69080.32766,71.42908906,12543.03555,5539.246763,1006247.423,Eastern coastal region,Zhejiang,997877.9393,1018630.144,0.646513969,0.641136576,0.654469867
11502,浙江省,SSP3,2020,56392.83699,56279388.9,1848777926,90,2965.718331,50162.05971,68.81489424,11610.13983,4733.099833,997174.8873,Eastern coastal region,Zhejiang,883727.6078,1005173.11,0.640684865,0.567794988,0.645823723
11503,浙江省,SSP3,2021,59260.84755,56695815.7,1862457546,90,3059.404386,52639.31537,69.26605981,11901.64556,4919.884402,1002135.251,Eastern coastal region,Zhejiang,975664.5103,1013338.087,0.643871899,0.626864448,0.651069721
11504,浙江省,SSP3,2022,61635.02397,57111190.85,1876102620,90,3151.299228,55050.56346,69.68359932,12175.50275,5100.527442,1012293.153,Eastern coastal region,Zhejiang,998536.6208,1010124.657,0.650398351,0.641559779,0.649005092
11505,浙江省,SSP3,2023,63975.85002,57531741.6,1889917712,90,3241.168729,57381.82325,70.06962874,12431.76072,5275.290432,1010672.339,Eastern coastal region,Zhejiang,1000758.399,1013086.158,0.649356978,0.642987271,0.650907857
11506,浙江省,SSP3,2024,66756.62548,57963728.45,1904108479,90,3328.801601,59621.13096,70.42619278,12670.66139,5444.602826,1003204.305,Eastern coastal region,Zhejiang,1009715.998,1006761.728,0.644558766,0.648742528,0.64684441
11507,浙江省,SSP3,2025,70465.65595,58413430.9,1918881205,90,3414.010849,61758.71065,70.75525643,12892.6104,5609.041821,1008044.758,Eastern coastal region,Zhejiang,1002025.666,1042973.635,0.647668757,0.643801491,0.670110561
11508,浙江省,SSP3,2026,75456.54813,58884854.15,1934367458,90,3496.634721,63787.04357,71.05869898,13098.14806,5769.087759,1009335.098,Eastern coastal region,Zhejiang,1002902.491,1046396.208,0.6484978,0.64436485,0.672309564
11509,浙江省,SSP3,2027,81494.05233,59372816.9,1950397035,90,3576.537119,65700.84393,71.33830985,13287.92141,5924.393756,1044099.56,Eastern coastal region,Zhejiang,1009403.198,1043343.921,0.670833967,0.648541555,0.670348469
11510,浙江省,SSP3,2028,88176.83287,59869845.5,1966724425,90,3653.607568,67496.95419,71.59578646,13462.65795,6074.391901,1047089.513,Eastern coastal region,Zhejiang,1008697.12,1058191.273,0.672755012,0.648087899,0.679887893
11511,浙江省,SSP3,2029,95082.63946,60368411.2,1983102308,90,3727.760721,69174.1768,71.83273326,13623.14189,6218.502489,1043894.588,Eastern coastal region,Zhejiang,1043240.053,1072203.676,0.670702273,0.670281734,0.688890862
11512,浙江省,SSP3,2030,101767.7551,60860960.55,1999282554,90,3798.935494,70733.06024,72.05066218,13770.19303,6356.136304,1058692.582,Eastern coastal region,Zhejiang,1046963.106,1074951.151,0.680209984,0.672673795,0.690656115
11513,浙江省,SSP3,2031,108103.0981,61341399.3,2015064967,90,3867.093866,72175.65733,72.25099392,13904.64858,6486.850912,1073294.368,Eastern coastal region,Zhejiang,1043691.339,1079108.067,0.689591631,0.670571685,0.693326933
11514,浙江省,SSP3,2032,113850.7764,61809605.85,2030445553,90,3932.219428,73505.27187,72.43506016,14027.34783,6610.841733,1072886.064,Eastern coastal region,Zhejiang,1061863.379,1080376.431,0.689329296,0.682247221,0.694141857
11515,浙江省,SSP3,2033,119085.8299,62266970.05,2045469966,90,3994.315709,74726.20705,72.60410619,14139.11952,6728.491018,1074828.196,Eastern coastal region,Zhejiang,1058907.713,1088405.838,0.690577116,0.680348206,0.699300751
11516,浙江省,SSP3,2034,123890.2944,62714871.3,2060183522,90,4053.40438,75843.52635,72.75929419,14240.77187,6840.202154,1076232.26,Eastern coastal region,Zhejiang,1073578.616,1090505.771,0.691479227,0.689774261,0.700649958
11517,浙江省,SSP3,2035,128352.0177,63154681.4,2074631284,90,4109.523356,76862.83432,72.90170671,14333.08476,6946.392323,1077693.253,Eastern coastal region,Zhejiang,1072478.37,1090297.861,0.692417915,0.689067352,0.700516376
11518,浙江省,SSP3,2036,132639.0337,63587319.95,2088843461,90,4162.724865,77790.08207,73.03235039,14416.80402,7047.436771,1081182.003,Eastern coastal region,Zhejiang,1074728.627,1090061.094,0.694659437,0.690513143,0.700364253
11519,浙江省,SSP3,2037,136872.6687,64011808.45,2102787907,90,4213.073531,78631.39986,73.15215994,14492.63746,7143.500407,1089674.865,Eastern coastal region,Zhejiang,1074743.949,1093609.166,0.700116101,0.690522987,0.702643889
11520,浙江省,SSP3,2038,141251.1211,64426687.7,2116416691,90,4260.644502,79392.95697,73.26200192,14561.25231,7234.68635,1091811.577,Eastern coastal region,Zhejiang,1076009.963,1093566.777,0.701488938,0.691336401,0.702616654
11521,浙江省,SSP3,2039,145977.4552,64830528.9,2129682875,90,4305.521643,80080.84823,73.36267885,14623.2739,7321.090158,1091825.042,Eastern coastal region,Zhejiang,1076053.088,1097523.267,0.701497589,0.691364109,0.705158699
11522,浙江省,SSP3,2040,151259.8032,65221863.35,2142538211,90,4347.79585,80701.00491,73.45493293,14679.28533,7402.790784,1091731.493,Eastern coastal region,Zhejiang,1077321.394,1098541.338,0.701437484,0.692178996,0.70581281
11523,浙江省,SSP3,2041,157241.3089,65599285.05,2154936514,90,4387.563466,81259.12747,73.53944997,14729.8279,7479.861407,1091384.728,Eastern coastal region,Zhejiang,1082353.486,1098627.36,0.701214688,0.695412115,0.705868079
11524,浙江省,SSP3,2042,163761.5881,65961695.8,2166841707,90,4424.924831,81760.63744,73.61686301,14775.40214,7552.397225,1094596.842,Eastern coastal region,Zhejiang,1088101.971,1098627.36,0.703278471,0.699105516,0.705868079
11525,浙江省,SSP3,2043,170581.312,66308035.4,2178218963,90,4459.98298,82210.64532,73.68775589,14816.46923,7620.484947,1094834.229,Eastern coastal region,Zhejiang,1088230.047,1098488.485,0.703430992,0.699187805,0.705778852
11526,浙江省,SSP3,2044,177452.9583,66637238.9,2189033298,90,4492.842462,82613.93195,73.75266661,14853.45288,7684.197858,1098128.64,Eastern coastal region,Zhejiang,1088336.006,1098488.485,0.705547651,0.699255884,0.705778852
11527,浙江省,SSP3,2045,184121.6428,66948232.8,2199249447,90,4523.608314,82974.94039,73.81209066,14886.74123,7743.595489,1098254.864,Eastern coastal region,Zhejiang,1088349.471,1098660.132,0.70562875,0.699264535,0.705889135
11528,浙江省,SSP3,2046,190486.8534,67240309.35,2208844162,90,4552.38516,83297.77654,73.86648396,14916.68903,7798.767274,1099059.523,Eastern coastal region,Zhejiang,1088892.96,1099744.698,0.706145744,0.699613727,0.706585969
11529,浙江省,SSP3,2047,196527.7955,67514237.1,2217842688,90,4579.276441,83586.2159,73.91626584,14943.61979,7849.962595,1099145.544,Eastern coastal region,Zhejiang,1089690.204,1100496.751,0.706201012,0.700125956,0.707069162
11530,浙江省,SSP3,2048,202381.994,67771233.95,2226285035,90,4604.383767,83843.71534,73.96182179,14967.828,7897.473396,1098952.914,Eastern coastal region,Zhejiang,1091822.94,1100496.751,0.706077247,0.701496239,0.707069162
11531,浙江省,SSP3,2049,208191.5277,68012509.25,2234210929,90,4627.806374,84073.42806,74.00350593,14989.58123,7941.581327,1098952.914,Eastern coastal region,Zhejiang,1091925.397,1100496.751,0.706077247,0.701562067,0.707069162
11532,浙江省,SSP3,2050,214102.4746,68239330.3,2241662000,90,4649.640687,84278.2208,74.04164348,15009.12229,7982.565613,1098952.914,Eastern coastal region,Zhejiang,1095281.871,1102359.009,0.706077247,0.703718602,0.708265663
11533,浙江省,SSP3,2051,220484.8771,68452808.6,2248674763,90,4669.979979,84460.69232,74.07653296,15026.67115,8020.678277,1099083.132,Eastern coastal region,Zhejiang,1095289.138,1102359.009,0.706160912,0.703723271,0.708265663
11534,浙江省,SSP3,2052,226936.8063,68653389.7,2255263852,90,4688.914099,84623.19248,74.10844832,15042.4269,8056.084439,1098814.04,Eastern coastal region,Zhejiang,1095483.629,1102923.844,0.705988021,0.703848232,0.70862857
11535,浙江省,SSP3,2053,233255.6905,68841415.6,2261440503,90,4706.52929,84767.84133,74.13764083,15056.56953,8088.928244,1098814.04,Eastern coastal region,Zhejiang,1095007.423,1102923.844,0.705988021,0.703542269,0.70862857
11536,浙江省,SSP3,2054,239233.6209,69017298.6,2267218259,90,4722.908049,84896.54775,74.1643409,15069.26157,8119.353764,1098814.04,Eastern coastal region,Zhejiang,1098415.828,1103884.095,0.705988021,0.705732169,0.709245531
11537,浙江省,SSP3,2055,244657.7317,69181491.85,2272612008,90,4738.129061,85011.02761,74.18875974,15080.64973,8147.502105,1098814.04,Eastern coastal region,Zhejiang,1098660.767,1109498.557,0.705988021,0.705889543,0.712852823
11538,浙江省,SSP3,2056,249552.1037,69334424.75,2277635853,90,4752.267171,85112.82078,74.21109096,15090.86625,8173.504336,1098985.687,Eastern coastal region,Zhejiang,1098660.767,1110245.715,0.706098304,0.705889543,0.713332872
11539,浙江省,SSP3,2057,253863.2562,69476065.95,2282288767,90,4765.393391,85203.30743,74.23151191,15100.03032,8197.430417,1098985.687,Eastern coastal region,Zhejiang,1098580.895,1116839.242,0.706098304,0.705838225,0.717569213
11540,浙江省,SSP3,2058,257770.298,69606311.9,2286567346,90,4777.574947,85283.72304,74.25018509,15108.24926,8219.335348,1098985.687,Eastern coastal region,Zhejiang,1098580.895,1116839.242,0.706098304,0.705838225,0.717569213
11541,浙江省,SSP3,2059,261456.8642,69725080.9,2290468908,90,4788.875351,85355.1724,74.26725931,15115.61968,8239.270762,1100539.469,Eastern coastal region,Zhejiang,1098580.895,1141252.28,0.707096609,0.705838225,0.73325459
11542,浙江省,SSP3,2060,265109.8351,69832368.2,2293993296,90,4799.354494,85418.64256,74.28287084,15122.22845,8257.291939,1100539.469,Eastern coastal region,Zhejiang,1099519.094,1148861.335,0.707096609,0.706441018,0.738143407
11543,浙江省,SSP3,2061,269027.5298,69928488.25,2297150839,90,4809.068751,85475.01458,74.29714444,15128.15373,8273.486938,1100539.469,Eastern coastal region,Zhejiang,1099519.094,1148861.335,0.707096609,0.706441018,0.738143407
11544,浙江省,SSP3,2062,273135.1484,70014992.4,2299992500,90,4818.071114,85525.07437,74.31019433,15133.46574,8288.085749,1100539.469,Eastern coastal region,Zhejiang,1099355.635,1150774.051,0.707096609,0.706335996,0.739372327
11545,浙江省,SSP3,2063,277459.5389,70093706.55,2302578261,90,4826.411309,85569.52251,74.32212505,15138.22759,8301.34703,1100539.469,Eastern coastal region,Zhejiang,1099355.635,1185891.557,0.707096609,0.706335996,0.761935326
11546,浙江省,SSP3,2064,282026.4015,70166355.9,2304964792,90,4834.135951,85608.98315,74.33303224,15142.49596,8313.513997,1100539.469,Eastern coastal region,Zhejiang,1099355.635,1186064.899,0.707096609,0.706335996,0.762046698
11547,浙江省,SSP3,2065,286860.4608,70234576.35,2307205833,90,4841.288674,85644.01207,74.34300348,15146.32176,8324.815995,1100539.469,Eastern coastal region,Zhejiang,1099355.635,1186064.899,0.707096609,0.706335996,0.762046698
11548,浙江省,SSP3,2066,292035.1296,70300271.7,2309363925,90,4847.910284,85675.10393,74.35211884,15149.75068,8335.511081,1100539.469,Eastern coastal region,Zhejiang,1099355.635,1186064.899,0.707096609,0.706335996,0.762046698
11549,浙江省,SSP3,2067,297439.5272,70366655.8,2311544643,90,4854.038898,85702.69883,74.36045161,15152.82374,8346.009917,1100539.469,Eastern coastal region,Zhejiang,1099355.635,1186064.899,0.707096609,0.706335996,0.762046698
11550,浙江省,SSP3,2068,303012.2417,70437147.7,2313860302,90,4859.710093,85727.18819,74.36806882,15155.57776,8356.745129,1100539.469,Eastern coastal region,Zhejiang,1099355.635,1187191.86,0.707096609,0.706335996,0.76277077
11551,浙江省,SSP3,2069,308697.3337,70515088.55,2316420659,90,4864.95704,85748.92002,74.37503178,15158.04575,8368.137894,1101122.875,Eastern coastal region,Zhejiang,1099355.635,1189161.403,0.707471447,0.706335996,0.764036201
11552,浙江省,SSP3,2070,314444.3235,70603679.85,2319330884,90,4869.81065,85768.20364,74.3813966,15160.25734,8380.590756,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1189161.403,0.70829311,0.706335996,0.764036201
11553,浙江省,SSP3,2071,320670.3715,70704597.4,2322646024,90,4874.299701,85785.31394,74.38721455,15162.23911,8394.323197,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1189050.401,0.70829311,0.706335996,0.763964882
11554,浙江省,SSP3,2072,327041.4889,70813773.3,2326232453,90,4878.45097,85800.49513,74.39253257,15164.01488,8408.870744,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1197344.139,0.70829311,0.706335996,0.769293609
11555,浙江省,SSP3,2073,333652.9182,70925731.75,2329910288,90,4882.289355,85813.96413,74.39739352,15165.60604,8423.599505,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1196668.877,0.70829311,0.706335996,0.768859753
11556,浙江省,SSP3,2074,340593.4918,71034990.3,2333499431,90,4885.837997,85825.9136,74.40183666,15167.03173,8437.872761,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1197588.541,0.70829311,0.706335996,0.769450638
11557,浙江省,SSP3,2075,347943.2465,71136107.35,2336821126,90,4889.118389,85836.51461,74.40589784,15168.30914,8451.056868,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1190763.806,0.70829311,0.706335996,0.765065745
11558,浙江省,SSP3,2076,355851.0677,71223232.8,2339683197,90,4892.150483,85845.91907,74.40960988,15169.45368,8462.468101,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1187006.003,0.70829311,0.706335996,0.762651357
11559,浙江省,SSP3,2077,363933.1367,71289140,2341848249,90,4894.952799,85854.26179,74.41300274,15170.47913,8471.25778,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1187006.003,0.70829311,0.706335996,0.762651357
11560,浙江省,SSP3,2078,371884.6265,71326460.75,2343074235,90,4897.542515,85861.66248,74.41610386,15171.39789,8476.559137,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1186977.487,0.70829311,0.706335996,0.762633035
11561,浙江省,SSP3,2079,379412.5079,71328124.2,2343128880,90,4899.935558,85868.22737,74.41893829,15172.22104,8477.539633,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1186977.487,0.70829311,0.706335996,0.762633035
11562,浙江省,SSP3,2080,386230.4839,71287423.35,2341791857,90,4902.14669,85874.05075,74.42152896,15172.95852,8473.409028,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1200997.102,0.70829311,0.706335996,0.771640638
11563,浙江省,SSP3,2081,391521.915,71201725.75,2338976691,90,4904.189596,85879.21628,74.42389681,15173.61924,8463.86061,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1200997.102,0.70829311,0.706335996,0.771640638
11564,浙江省,SSP3,2082,396168.2228,71083451.7,2335091388,90,4906.076947,85883.79821,74.42606099,15174.21119,8450.376551,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1204323.634,0.70829311,0.706335996,0.773777935
11565,浙江省,SSP3,2083,400560.9754,70948608.7,2330661796,90,4907.820481,85887.86243,74.42803901,15174.74151,8434.865402,1102401.727,Eastern coastal region,Zhejiang,1099355.635,1209409.729,0.70829311,0.706335996,0.777045751
