PROVINCE,SSP,YEAR,GDP,POP,CCF,人均CCF,BA,LDP,UR,FCE_P,FCE,SLUDGE_PRED,Region,EPROVINCE
安徽省,SSP3,2043,58120.30019,52747828,1732766150,90,3638.179586,93492.52443,70.39847662,11044.66615,4101.289589,959095.9598,Central region,Anhui
安徽省,SSP3,2044,60272.86784,52397457,1721256462,90,3668.874604,94393.84384,70.53858508,11073.23494,4092.714672,959242.6728,Central region,Anhui
安徽省,SSP3,2045,62380.9989,52026141,1709058732,90,3697.673027,95199.74043,70.66712322,11098.95364,4080.572167,960114.112,Central region,Anhui
安徽省,SSP3,2046,64450.78028,51630301,1696055388,90,3724.661549,95918.82708,70.78500863,11122.09499,4064.737892,961932.1008,Central region,Anhui
安徽省,SSP3,2047,66447.32298,51209850,1682243573,90,3749.927164,96559.27108,70.8930923,11142.90789,4045.348718,961167.284,Central region,Anhui
安徽省,SSP3,2048,68371.76032,50765550,1667648318,90,3773.556436,97128.7357,70.99216241,11161.61906,4022.59859,961240.3123,Central region,Anhui
安徽省,SSP3,2049,70226.25607,50298164,1652294687,90,3795.634875,97634.3474,71.08294816,11178.43461,3996.672435,960374.7783,Central region,Anhui
安徽省,SSP3,2050,72013.79443,49808410,1636206269,90,3816.246412,98082.68322,71.16612341,11193.54164,3967.74275,960792.6565,Central region,Anhui
安徽省,SSP3,2051,73826.00858,49297691,1619429149,90,3835.47296,98479.77379,71.24231028,11207.10974,3936.028165,957619.5865,Central region,Anhui
安徽省,SSP3,2052,75552.30907,48770104,1602097916,90,3853.394065,98831.11788,71.31208265,11219.29247,3901.955135,960775.4773,Central region,Anhui
安徽省,SSP3,2053,77164.69986,48230419,1584369264,90,3870.086626,99141.70519,71.37596942,11230.2287,3865.998269,961119.789,Central region,Anhui
安徽省,SSP3,2054,78634.5372,47683355,1566398212,90,3885.624688,99416.04461,71.43445774,11240.04386,3828.622638,961151.1365,Central region,Anhui
安徽省,SSP3,2055,79932.75457,47133636,1548339943,90,3900.079286,99658.19577,71.48799593,11248.8512,3790.288238,961271.751,Central region,Anhui
安徽省,SSP3,2056,81099.05101,46584609,1530304406,90,3913.51835,99871.80238,71.53699639,11256.75284,3751.338781,960897.132,Central region,Anhui
安徽省,SSP3,2057,82110.58894,46034339,1512228036,90,3926.006641,100060.1258,71.58183822,11263.84083,3711.686295,960765.433,Central region,Anhui
安徽省,SSP3,2058,83011.33516,45479521,1494002265,90,3937.605742,100226.0784,71.62286977,11270.19808,3671.124807,960850.942,Central region,Anhui
安徽省,SSP3,2059,83846.64369,44916797,1475516781,90,3948.374064,100372.2552,71.66041094,11275.89922,3629.436976,960573.4173,Central region,Anhui
安徽省,SSP3,2060,84662.93335,44342759,1456659633,90,3958.36689,100500.9644,71.69475543,11281.0114,3586.395137,962371.527,Central region,Anhui
安徽省,SSP3,2061,85535.0874,43754993,1437351520,90,3967.636432,100614.2558,71.72617273,11285.595,3541.846515,962305.948,Central region,Anhui
安徽省,SSP3,2062,86390.6396,43155125,1417645856,90,3976.231918,100713.9473,71.75491007,11289.70431,3495.960931,996981.1655,Central region,Anhui
安徽省,SSP3,2063,87182.98478,42545863,1397631600,90,3984.199675,100801.649,71.78119417,11293.38811,3448.992656,996913.27,Central region,Anhui
安徽省,SSP3,2064,87865.82832,41929985,1377400007,90,3991.583238,100878.7855,71.80523287,11296.69022,3401.198836,996716.5753,Central region,Anhui
安徽省,SSP3,2065,88393.49432,41310324,1357044143,90,3998.42346,100946.6162,71.82721668,11299.65001,3352.838471,1001240.456,Central region,Anhui
安徽省,SSP3,2066,88765.0588,40689573,1336652473,90,4004.758622,101006.2532,71.84732014,11302.30281,3304.156771,1002108.047,Central region,Anhui
安徽省,SSP3,2067,89037.80749,40069785,1316292437,90,4010.624559,101058.6783,71.86570317,11304.68033,3255.34467,1001212.45,Central region,Anhui
安徽省,SSP3,2068,89309.0876,39452856,1296026320,90,4016.054775,101104.7575,71.88251222,11306.81105,3206.57815,1001212.45,Central region,Anhui
安徽省,SSP3,2069,89673.27163,38840792,1275920017,90,4021.080565,101145.2541,71.89788142,11308.7205,3158.040105,1001838.952,Central region,Anhui
安徽省,SSP3,2070,90223.16772,38235688,1256042351,90,4025.731132,101180.8407,71.91193355,11310.4316,3109.918823,999579.2308,Central region,Anhui
安徽省,SSP3,2071,91143.76052,37639078,1236443712,90,4030.033705,101212.1098,71.92478104,11311.9649,3062.355279,999695.064,Central region,Anhui
安徽省,SSP3,2072,92246.4304,37049975,1217091679,90,4034.013652,101239.583,71.93652678,11313.33884,3015.283696,999392.9228,Central region,Anhui
安徽省,SSP3,2073,93428.7597,36466744,1197932540,90,4037.69459,101263.7193,71.94726493,11314.56994,2968.583906,993686.4073,Central region,Anhui
安徽省,SSP3,2074,94586.52131,35887677,1178910189,90,4041.098492,101284.9229,71.95708167,11315.67303,2922.128291,994361.2888,Central region,Anhui
安徽省,SSP3,2075,95613.55739,35311060,1159968321,90,4044.245788,101303.5489,71.96605583,11316.6614,2875.78741,996324.9193,Central region,Anhui
安徽省,SSP3,2076,96472.70578,34735095,1141047871,90,4047.155463,101319.91,71.97425956,11317.54696,2829.423798,996674.712,Central region,Anhui
安徽省,SSP3,2077,97172.51171,34157819,1122084354,90,4049.84515,101334.281,71.98175884,11318.3404,2782.885502,996813.0083,Central region,Anhui
安徽省,SSP3,2078,97787.94544,33577179,1103010330,90,4052.331219,101346.9034,71.98861403,11319.05128,2736.012301,1011073.859,Central region,Anhui
安徽省,SSP3,2079,98391.54299,32991031,1083755368,90,4054.628862,101357.9898,71.99488034,11319.68818,2688.63573,1016586.405,Central region,Anhui
安徽省,SSP3,2080,99053.01743,32397131,1064245753,90,4056.752166,101367.7266,72.00060828,11320.25881,2640.578442,1053991.112,Central region,Anhui
安徽省,SSP3,2081,99661.76924,31793996,1044432769,90,4058.714199,101376.278,72.00584401,11320.77004,2591.72447,1054087.963,Central region,Anhui
安徽省,SSP3,2082,100366.3691,31183546,1024379486,90,4060.527068,101383.7881,72.01062978,11321.22806,2542.234728,1070248.354,Central region,Anhui
安徽省,SSP3,2083,101145.918,30568562,1004177262,90,4062.201996,101390.3837,72.0150042,11321.6384,2492.339953,1071062.142,Central region,Anhui
安徽省,SSP3,2084,101980.66,29951887,983919488,90,4063.749376,101396.1759,72.01900258,11322.00602,2442.27561,1069978.106,Central region,Anhui
安徽省,SSP3,2085,102851.3621,29336409,963701035.7,90,4065.178835,101401.2626,72.02265721,11322.33537,2392.280535,1073012.874,Central region,Anhui
安徽省,SSP3,2086,103816.0063,28724762,943608431.7,90,4066.499284,101405.7296,72.02599762,11322.63043,2342.572569,1075704.128,Central region,Anhui
安徽省,SSP3,2087,104810.8796,28118508,923692987.8,90,4067.718974,101409.6524,72.0290508,11322.89476,2293.281858,1075823.415,Central region,Anhui
安徽省,SSP3,2088,105845.6665,27518941,903997211.9,90,4068.84554,101413.0972,72.03184142,11323.13158,2244.516427,1074751.577,Central region,Anhui
安徽省,SSP3,2089,106929.1881,26927396,884564958.6,90,4069.886045,101416.1223,72.03439204,11323.34373,2196.387398,1091398.626,Central region,Anhui
安徽省,SSP3,2090,108069.4944,26345281,865442480.9,90,4070.847025,101418.7787,72.03672329,11323.53379,2149.011628,1093722.76,Central region,Anhui
安徽省,SSP3,2091,109311.5428,25773952,846674323.2,90,4071.734524,101421.1114,72.03885402,11323.70406,2102.501535,1093838.195,Central region,Anhui
安徽省,SSP3,2092,110592,25214221,828287159.9,90,4072.554132,101423.1599,72.04080148,11323.85659,2056.924976,1096205.012,Central region,Anhui
安徽省,SSP3,2093,111882.2187,24666845,810305858.3,90,4073.311019,101424.9587,72.04258141,11323.99324,2012.345155,1080768.475,Central region,Anhui
安徽省,SSP3,2094,113152.439,24132604,792756041.4,90,4074.009963,101426.5383,72.04420822,11324.11566,1968.826996,1077651.453,Central region,Anhui
安徽省,SSP3,2095,114371.731,23612312,775664449.2,90,4074.655383,101427.9253,72.04569508,11324.22533,1926.438066,1077398.494,Central region,Anhui
安徽省,SSP3,2096,115507.701,23106832,759059431.2,90,4075.251362,101429.1433,72.04705402,11324.32358,1885.249805,1077513.037,Central region,Anhui
安徽省,SSP3,2097,116528.4028,22617030,742969435.5,90,4075.801675,101430.2129,72.04829605,11324.41159,1845.333789,1081087.105,Central region,Anhui
安徽省,SSP3,2098,117400.4037,22143799,727423797.2,90,4076.30981,101431.1521,72.04943121,11324.49044,1806.763702,1101236.068,Central region,Anhui
安徽省,SSP3,2099,118090.1866,21688017,712451358.5,90,4076.77899,101431.9768,72.0504687,11324.56108,1769.611915,1098872.636,Central region,Anhui
安徽省,SSP3,2100,118564.7306,21250577,698081454.5,90,4077.212194,101432.701,72.05141692,11324.62436,1733.951946,1098287.099,Central region,Anhui
安徽省,SSP4,2020,25365.40343,59456116,1736118587,80,2285.260913,37468.00566,60.01862793,8422.454295,3005.531342,401609.0305,Central region,Anhui
安徽省,SSP4,2021,26553.59606,59429293,1735335356,80,2356.089457,40429.06019,60.73841702,8611.45432,3108.426015,416464.7268,Central region,Anhui
安徽省,SSP4,2022,27678.29499,59372903,1733688768,80,2424.773719,43427.68962,61.40475063,8786.32423,3203.299024,460423.9565,Central region,Anhui
安徽省,SSP4,2023,28743.17427,59287447,1731193452,80,2491.144649,46436.97459,62.0203999,8947.471733,3290.013247,490970.5868,Central region,Anhui
安徽省,SSP4,2024,29749.85429,59173439,1727864419,80,2555.062431,49429.61153,62.5881986,9095.424812,3368.544198,508015.9783,Central region,Anhui
安徽省,SSP4,2025,30697.6651,59031422,1723717522,80,2616.416465,52378.89626,63.11099843,9230.802721,3438.965075,564115.0635,Central region,Anhui
安徽省,SSP4,2026,31585.95357,58862733,1718791804,80,2675.124716,55259.66222,63.59163134,9354.289448,3501.476314,725608.6378,Central region,Anhui
安徽省,SSP4,2027,32436.36257,58671972,1713221582,80,2731.132519,58049.10466,64.03287861,9466.610191,3556.544163,725439.5853,Central region,Anhui
安徽省,SSP4,2028,33275.49464,58464536,1707164451,80,2784.410938,60727.43641,64.43744606,9568.511131,3604.750351,732305.2818,Central region,Anhui
安徽省,SSP4,2029,34132.10682,58245801,1700777389,80,2834.954772,63278.34076,64.80794478,9660.742546,3646.728068,741112.4353,Central region,Anhui
安徽省,SSP4,2030,35036.97372,58021181,1694218485,80,2882.780314,65689.20915,65.14687675,9744.045125,3683.150377,760997.4088,Central region,Anhui
安徽省,SSP4,2031,36091.10784,57795198,1687619782,80,2927.922949,67951.17281,65.45662471,9819.139261,3714.657547,774312.9258,Central region,Anhui
安徽省,SSP4,2032,37222.3902,57568982,1681014274,80,2970.434687,70058.95379,65.73944558,9886.716976,3741.680399,788678.072,Central region,Anhui
安徽省,SSP4,2033,38423.16532,57342826,1674410519,80,3010.381697,72010.57278,65.99746693,9947.436157,3764.588575,829214.0633,Central region,Anhui
安徽省,SSP4,2034,39685.49692,57117039,1667817539,80,3047.841907,73806.95573,66.23268601,10001.91673,3783.740012,822000.7538,Central region,Anhui
安徽省,SSP4,2035,41000.90034,56891912,1661243830,80,3082.902718,75451.48147,66.44697063,10050.73847,3799.475845,791219.8978,Central region,Anhui
安徽省,SSP4,2036,42363.98227,56667457,1654689744,80,3115.658873,76949.5079,66.6420618,10094.44001,3812.100838,800463.4375,Central region,Anhui
安徽省,SSP4,2037,43771.35431,56442606,1648124095,80,3146.210502,78307.90758,66.81957747,10133.51905,3821.827408,807478.3715,Central region,Anhui
安徽省,SSP4,2038,45224.02939,56216010,1641507492,80,3174.661361,79534.63553,66.98101726,10168.4331,3828.827429,806996.4815,Central region,Anhui
安徽省,SSP4,2039,46724.62479,55986310,1634800252,80,3201.117269,80638.34429,67.12776776,10199.60102,3833.25079,807824.7508,Central region,Anhui
安徽省,SSP4,2040,48277.97289,55752188,1627963890,80,3225.684753,81628.05412,67.26110837,10227.40481,3835.229716,812379.423,Central region,Anhui
安徽省,SSP4,2041,49874.39047,55511815,1620944998,80,3248.46988,82512.88093,67.38221728,10252.1917,3834.841717,811979.2075,Central region,Anhui
安徽省,SSP4,2042,51496.81204,55261498,1613635742,80,3269.577275,83301.82019,67.49217762,10274.27645,3832.016243,842594.5823,Central region,Anhui
安徽省,SSP4,2043,53109.1731,54997070,1605914444,80,3289.109314,84003.58223,67.59198358,10293.94364,3826.630516,844667.9375,Central region,Anhui
安徽省,SSP4,2044,54672.0762,54714348,1597658962,80,3307.165474,84626.47295,67.68254648,10311.44999,3818.542761,844582.649,Central region,Anhui
安徽省,SSP4,2045,56142.67287,54409157,1588747384,80,3323.841822,85178.31315,67.76470057,10327.02662,3807.595609,843277.8643,Central region,Anhui
安徽省,SSP4,2046,57500.54191,54078250,1579084900,80,3339.230628,85666.38955,67.83920872,10340.88129,3793.682275,843735.21,Central region,Anhui
安徽省,SSP4,2047,58746.93226,53722163,1568687160,80,3353.420093,86097.43117,67.90676783,10353.20042,3776.949441,872081.0655,Central region,Anhui
安徽省,SSP4,2048,59909.4043,53342356,1557596795,80,3366.494169,86477.60538,67.96801391,10364.1511,3757.59967,872091.1715,Central region,Anhui
安徽省,SSP4,2049,61017.51082,52940280,1545856176,80,3378.532454,86812.52848,68.02352693,10373.88288,3735.826688,872977.8778,Central region,Anhui
安徽省,SSP4,2050,62102.53289,52517357,1533506824,80,3389.610164,87107.28687,68.0738354,10382.5295,3711.814428,871853.4448,Central region,Anhui
安徽省,SSP4,2051,63227.56081,52075467,1520603636,80,3399.798154,87366.46526,68.11942056,10390.21043,3685.771959,869599.809,Central region,Anhui
安徽省,SSP4,2052,64332.71266,51618250,1507252900,80,3409.162987,87594.17929,68.16072036,10397.03233,3658.026462,871197.0045,Central region,Anhui
安徽省,SSP4,2053,65383.26715,51149777,1493573488,80,3417.767036,87794.11052,68.19813314,10403.0903,3628.930069,870557.7855,Central region,Anhui
安徽省,SSP4,2054,66342.448,50674148,1479685122,80,3425.668616,87969.54219,68.23202104,10408.46916,3598.83181,880762.011,Central region,Anhui
安徽省,SSP4,2055,67171.55895,50195420,1465706264,80,3432.922138,88123.39451,68.26271312,10413.24443,3568.072749,886051.035,Central region,Anhui
安徽省,SSP4,2056,67859.63624,49716988,1451736050,80,3439.578276,88258.25891,68.29050826,10417.48338,3536.942269,888576.5493,Central region,Anhui
安徽省,SSP4,2057,68414.25976,49239401,1437790509,80,3445.684142,88376.43043,68.31567786,10421.24589,3505.52272,888953.8023,Central region,Anhui
安徽省,SSP4,2058,68873.30485,48762510,1423865292,80,3451.283474,88479.93809,68.33846826,10424.58521,3473.842117,915084.4898,Central region,Anhui
安徽省,SSP4,2059,69275.62455,48286165,1409956018,80,3456.416818,88570.57306,68.35910296,10427.54871,3441.924157,931335.147,Central region,Anhui
安徽省,SSP4,2060,69660.72277,47810203,1396057928,80,3461.121715,88649.91439,68.37778476,10430.1785,3409.787823,926698.6588,Central region,Anhui
安徽省,SSP4,2061,70064.23178,47334876,1382178379,80,3465.432883,88719.35263,68.39469755,10432.51204,3377.478334,924712.0703,Central region,Anhui
安徽省,SSP4,2062,70473.45308,46862150,1368374780,80,3469.382398,88780.11102,68.41000808,10434.58257,3345.160281,924682.6368,Central region,Anhui
安徽省,SSP4,2063,70871.68586,46394454,1354718057,80,3472.999865,88833.26475,68.42386754,10436.41965,3313.028868,930500.8408,Central region,Anhui
安徽省,SSP4,2064,71241.84158,45934247,1341280012,80,3476.312584,88879.75814,68.43641293,10438.04954,3281.279258,932062.1573,Central region,Anhui
安徽省,SSP4,2065,71566.514,45484037,1328133880,80,3479.345714,88920.42001,68.44776844,10439.49555,3250.108139,931294.3355,Central region,Anhui
安徽省,SSP4,2066,71826.97598,45045581,1315330965,80,3482.122419,88955.9774,68.45804658,10440.77838,3219.656743,931294.3355,Central region,Anhui
安徽省,SSP4,2067,72048.18719,44617475,1302830270,80,3484.664015,88987.06774,68.46734928,10441.91641,3189.838648,934622.2285,Central region,Anhui
安徽省,SSP4,2068,72255.07989,44197526,1290567759,80,3486.990106,89014.24966,68.47576889,10442.92596,3160.509327,935026.416,Central region,Anhui
安徽省,SSP4,2069,72472.71211,43783481,1278477645,80,3489.118711,89038.01253,68.48338906,10443.82152,3131.518435,932932.9755,Central region,Anhui
安徽省,SSP4,2070,72726.51583,43373073,1266493732,80,3491.066384,89058.78492,68.49028553,10444.61593,3102.713281,941541.5143,Central region,Anhui
安徽省,SSP4,2071,73107.70495,42964401,1254560509,80,3492.848325,89076.94202,68.49652691,10445.32061,3073.966197,940372.714,Central region,Anhui
安徽省,SSP4,2072,73551.99276,42557109,1242667583,80,3494.478489,89092.81223,68.50217533,10445.94569,3045.259062,940830.5718,Central region,Anhui
安徽省,SSP4,2073,74052.47331,42151245,1230816354,80,3495.969677,89106.68291,68.50728703,10446.50015,3016.601834,938885.538,Central region,Anhui
安徽省,SSP4,2074,74600.7862,41746850,1219008020,80,3497.333635,89118.80548,68.51191295,10446.99196,2988.003251,932990.403,Central region,Anhui
安徽省,SSP4,2075,75186.52246,41343962,1207243690,80,3498.581129,89129.39987,68.51609919,10447.42819,2959.471193,932623.3513,Central region,Anhui
安徽省,SSP4,2076,75785.54725,40942589,1195523599,80,3499.722031,89138.65841,68.5198875,10447.81512,2931.010822,935675.223,Central region,Anhui
安徽省,SSP4,2077,76388.33247,40542470,1183840124,80,3500.765389,89146.74933,68.52331566,10448.15833,2902.607535,935290.6413,Central region,Anhui
安徽省,SSP4,2078,76976.29595,40143288,1172184010,80,3501.71949,89153.81969,68.52641789,10448.46274,2874.242256,938748.7473,Central region,Anhui
安徽省,SSP4,2079,77532.69728,39744725,1160545970,80,3502.591928,89159.99809,68.52922514,10448.73275,2845.895434,938991.6933,Central region,Anhui
安徽省,SSP4,2080,78042.28119,39346483,1148917304,80,3503.389656,89165.39696,68.53176545,10448.97223,2817.548585,939022.787,Central region,Anhui
