,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
28,1485.0896596010143,1392.036013205589,2445.157402117689,1398.2067124527464,1505.5465754294173,2989.053964998038,1727.0837307736542,1931.8006151566515,1268.2296399626314,5674.014738100171,3480.1577208954,2605.784226774353,2199.975735594096,2113.4494753830077,6575.923724960901,3343.5630225386294,2883.6127395195144,2084.9349793897672,7527.881253622529,1852.2401199357687,462.70722989477446,2261.556444294167,3957.4102303097343,1867.452765282033,1738.692274017047,215.19491739166455,1844.7097295488388,1034.1092103545072,264.0348906983847,613.368857349395,1640.7655741494032
29,1487.443351784508,1408.5617413836417,2459.2903648558336,1407.0370762379234,1514.3357992217088,3001.950672017441,1736.0792950321777,1935.9691748327234,1273.7910312133977,5724.403549225061,3506.8540568500234,2628.007935908402,2230.7693235026923,2144.4554726505926,6642.330124679653,3369.5418429144365,2904.7073109313837,2099.0957005516157,7588.144617077972,1871.7256070131657,467.7145331683377,2304.24588910565,4016.2119820093935,1926.948052118218,1767.6367365877634,218.19286235271224,1874.8326897516704,1041.189617584125,267.10252732599923,619.1737541319857,1658.3636708400907
30,1489.5476511608479,1423.626505427845,2472.0264407678296,1415.002715242188,1522.2571727187262,3013.5405336159533,1744.1769954543759,1939.7000819897971,1278.7895434704635,5770.078862599361,3530.997895809381,2648.1393864638408,2258.953531454091,2172.8702172156154,6702.663373406938,3393.0411564402225,2923.7721626568878,2111.8812229965897,7642.680512350127,1889.4431684561177,472.2701187827813,2343.6795816772774,4070.118638357705,1983.2690987346762,1794.2614304006931,220.93642641515407,1902.524801224038,1047.583084799508,269.8976302230665,624.4414493321199,1674.371302063057
31,1491.4283775932877,1437.328972275882,2483.4906603641202,1422.1794286925515,1529.3882012111053,3023.947041409799,1751.4589547488786,1943.0378288366578,1283.2782326850818,5811.411110672359,3552.800864628339,2666.345656514477,2284.683146197343,2198.8404943625205,6757.373829454828,3414.265671090851,2940.9781255933053,2123.409813001584,7691.9570097854,1905.5211555208864,476.4062752177048,2379.984790678831,4119.403809409017,2036.3212673829914,1818.6790772508577,223.4407653803619,1927.9073866054096,1053.3485566064041,272.4388662395048,629.2130263541038,1688.9027224112435
32,1493.1088013682881,1449.7671594269452,2493.7994825763994,1428.6381524734136,1535.80111283759,3033.283822143925,1758.0012933528808,1946.0226811141154,1287.305944322394,5848.755631329478,3572.463517489095,2682.78643492148,2308.116794184793,2222.5184557325115,6806.899274307661,3433.4095698201854,2956.486543570118,2133.7926264337366,7736.419138415746,1920.0849458731427,480.15465656086195,2413.307437544195,4164.3520578095595,2086.061139430174,1841.0112336036304,225.72139439225245,1951.1103522290186,1058.5414616768066,274.744718177568,633.5281402207565,1702.0698122174422
33,1494.6098694678851,1461.037012654856,2503.0608274531337,1434.444891687597,1541.5628692719513,3041.6550482614393,1763.8742501804986,1948.6910182752908,1290.9174820739104,5882.450183025271,3590.174511654276,2697.6130397802144,2329.41370858811,2244.058214485576,6851.660545598999,3450.6556672623296,2970.44874504942,2143.133480472583,7776.486705331581,1933.2555606198744,483.54590918088337,2443.806625866658,4205.252368274618,2132.491473080939,1861.3847918420242,227.7938746909571,1972.2685914205508,1063.21359183961,276.8332288828158,637.4246840638205,1713.9807853620405
34,1495.9504171738965,1471.2313052447657,2511.3742546664275,1439.6607571312109,1546.7352685272865,3049.1559209034513,1769.1423808561985,1951.0756595262428,1294.1538092029455,5912.813310833028,3606.110179315834,2710.967800328781,2348.7310936190615,2263.61303252316,6892.05838805313,3466.174956847711,2983.0058125343494,2151.5288086180194,7812.553047123995,1945.1486459145203,486.60939320516803,2471.6497972972793,4242.392733615287,2175.6554067655456,1879.9289885703556,229.67355858561825,1991.518925091171,1067.4130737261096,278.721804740338,640.9385581120782,1724.7392290829478
35,1497.1473647038395,1480.4388211063967,2518.8312505363897,1444.3420812389054,1551.3751165458082,3055.8731984994192,1773.8648113219551,1953.206173032292,1297.0522707594089,5940.143416755022,3620.4344171748835,2722.983737127946,2366.222041241758,2281.3330640210193,6928.471340350302,3480.126471976459,2994.2885882454893,2159.067758594954,7844.98453598262,1955.873767444372,489.3729858804306,2497.0085581930034,4276.055794711545,2215.63028417421,1896.772915112669,231.3753881871412,2008.9975695786218,1071.1844127198176,280.427071342407,644.1035246551435,1734.4434299539955
36,1498.2158989597694,1488.7437824173198,2525.5155924032697,1448.5405927494555,1555.534448040236,3061.885749584777,1778.0955286572037,1955.1091666302912,1299.6468272746588,5964.718399837157,3633.2988245730767,2733.784481427885,2382.033943549938,2297.3636048680582,6961.254483442899,3492.6573936433465,3004.4178623897205,2165.8323983974788,7874.120682251743,1965.533967376806,491.8629540379969,2520.055180110566,4306.5154425929995,2252.5214258376063,1912.043504449107,232.9137423179075,2024.838101100493,1074.5685917564326,281.96477387790156,646.9511335257207,1743.1859409109227
37,1499.1696407507516,1496.225483115071,2531.503764770595,1452.303632810116,1559.260780531472,3067.2651131785983,1781.8836944646464,1956.8085591918705,1301.9682925886011,5986.795746290767,3644.8430304842177,2743.4843815791423,2396.3073383761466,2311.8437895313314,6990.738889265498,3503.9033460312344,3013.5046981315245,2171.898001157589,7900.274695752488,1974.22553658738,494.10388358688886,2540.959746614754,4334.034274233881,2286.4561096171997,1925.8639548906028,234.30232548176213,2039.1698727347712,1077.6032102315776,283.34971499395755,649.5107041002408,1751.0533468188323
