,PROVINCE,SSP,YEAR,GDP,POP,CCF,人均CCF,BA,LDP,UR,FCE_P,FCE,SLUDGE_PRED,Region,EPROVINCE,Unnamed: 0,SSP1_2060,SSP2_2060,SSP3_2060,SSP4_2060,SSP5_2060,SLUDGE_2017,PSSP1_2060,PSSP2_2060,PSSP3_2060,PSSP4_2060,PSSP5_2060,cator
79,安徽省,SSP1,2099,99159.83903999999,33467293,732933716.7,60,2825.666423,68035.94191000001,63.89314171,8938.860016,1911.423696,882007.032,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
80,安徽省,SSP1,2100,99788.85358,33154952,726093448.8,60,2825.675699,68035.99942000001,63.89318949,8938.861051,1893.5865420000002,882219.4763,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
81,安徽省,SSP2,2020,24306.15197,60241812,1539178297.0,70,2274.11732,37231.17463,59.38752542,8133.393989,2909.8129089999998,386568.8425,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
82,安徽省,SSP2,2021,25526.130869999997,60363868,1542296827.0,70,2340.8076260000003,40034.91696,60.00796575,8271.307584,2996.126436,404197.5425,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
83,安徽省,SSP2,2022,26761.42828,60444546,1544358150.0,70,2404.942852,42839.54301,60.57489,8395.061203,3073.785947,462970.6425,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
84,安徽省,SSP2,2023,27978.400289999998,60487774,1545462626.0,70,2466.394781,45617.777689999995,61.09193414,8505.696161,3143.1227510000003,473212.1235,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
85,安徽省,SSP2,2024,29142.36424,60497495,1545710997.0,70,2525.068823,48343.36266,61.562673,8604.27451,3204.565245,496996.8588,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
86,安徽省,SSP2,2025,30217.69883,60477626,1545203344.0,70,2580.902605,50992.025239999995,61.99058009,8691.850019,3258.61205,550033.2785,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
87,安徽省,SSP2,2026,31177.79942,60432282,1544044805.0,70,2633.863974,53542.29139,62.378996900000004,8769.446021,3305.822567,727793.32,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
88,安徽省,SSP2,2027,32050.532389999997,60366295,1542358837.0,70,2683.948526,55976.08964,62.73111058,8838.039341,3346.8282679999998,720006.3493,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
89,安徽省,SSP2,2028,32876.51426,60284706,1540274238.0,70,2731.1768230000002,58279.118429999995,63.04993882,8898.54941,3382.2914909999995,724515.7355,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
90,安徽省,SSP2,2029,33698.588019999996,60192517,1537918809.0,70,2775.591414,60440.975860000006,63.33832069,8951.831640999999,3412.879498,736658.5835,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
91,安徽省,SSP2,2030,34561.8436,60094760,1535421118.0,70,2817.253772,62455.07375,63.598912399999996,8998.674187,3439.258519,750971.3838,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
92,安徽省,SSP2,2031,35598.06456,59995980,1532897289.0,70,2856.241257,64318.37442000001,63.83418696,9039.797305,3462.056694,754494.4395,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
93,安徽省,SSP2,2032,36716.92023,59898881,1530416410.0,70,2892.644182,66030.99771,64.04643705,9075.854657,3481.779117,756319.9925,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
94,安徽省,SSP2,2033,37907.38479,59805728,1528036350.0,70,2926.563047,67595.74762000001,64.23778009,9107.435959,3498.883092,763555.7045,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
95,安徽省,SSP2,2034,39158.07471,59718762,1525814369.0,70,2958.105979,69017.60398,64.41016519,9135.070558,3513.8006200000004,782558.3073,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
96,安徽省,SSP2,2035,40457.17498,59640262,1523808694.0,70,2987.386418,70303.21717999999,64.5653812,9159.231555,3526.941861,773248.4118,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
97,安徽省,SSP2,2036,41799.18204,59571822,1522060052.0,70,3014.521067,71460.43435,64.70506563,9180.340207,3538.652699,776239.7848,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
98,安徽省,SSP2,2037,43179.006460000004,59512557,1520545831.0,70,3039.628094,72497.8761,64.83071395,9198.770406,3549.1078270000003,777691.9859999999,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
99,安徽省,SSP2,2038,44598.75832,59460921,1519226532.0,70,3062.825597,73424.57423,64.94368911,9214.853086,3558.4183270000003,782477.9895,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
100,安徽省,SSP2,2039,46061.623980000004,59415373,1518062780.0,70,3084.230321,74249.67372,65.045231,9228.880462000001,3566.6731219999997,778629.7059999999,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
101,安徽省,SSP2,2040,47572.26609,59374401,1517015946.0,70,3103.956593,74982.19766,65.1364657,9241.110025,3573.9425929999998,792522.4908,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
102,安徽省,SSP2,2041,49114.719939999995,59335853,1516031044.0,70,3122.115479,75630.86964,65.21841448,9251.768264,3580.240266,792071.8668,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
103,安徽省,SSP2,2042,50677.58109,59295183,1514991926.0,70,3138.814123,76203.98683,65.29200228,9261.054089,3585.418224,791614.9765,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
104,安徽省,SSP2,2043,52226.61353,59247215,1513766343.0,70,3154.155251,76709.33575,65.35806591,9269.141957,3589.2744369999996,789543.5745,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
105,安徽省,SSP2,2044,53725.39046,59186736,1512221105.0,70,3168.2368309999997,77154.14281,65.41736159,9276.184699,3591.590399,789575.2695,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
106,安徽省,SSP2,2045,55135.28384,59108542,1510223248.0,70,3181.151841,77545.05239,65.47057213,9282.316067,3592.135706,792810.2775,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
107,安徽省,SSP2,2046,56440.37014,59008393,1507664441.0,70,3192.988154,77888.12582,65.5183135,9287.653012,3590.727758,792631.9040000001,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
108,安徽省,SSP2,2047,57643.45029,58886001,1504537326.0,70,3203.828504,78188.85574,65.56114102,9292.297719,3587.415508,793597.4155,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
109,安徽省,SSP2,2048,58772.196670000005,58742080,1500860144.0,70,3213.7505260000003,78452.19112,65.59955494,9296.339409,3582.301911,796731.1503,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
110,安徽省,SSP2,2049,59855.42011,58577367,1496651727.0,70,3222.826849,78682.56947999999,65.63400569,9299.855943999999,3575.4851479999998,796731.1503,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
111,安徽省,SSP2,2050,60922.83881,58392553,1491929729.0,70,3231.125234,78883.95305,65.66489859,9302.915234999999,3567.0549969999997,797611.0945,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
112,安徽省,SSP2,2051,62056.10201,58188959,1486727902.0,70,3238.708749,79059.86702,65.69259821,9305.576491,3557.1346909999997,797390.9475,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
113,安徽省,SSP2,2052,63182.804110000005,57970323,1481141753.0,70,3245.6359620000003,79213.43806,65.71743233,9307.891313,3545.990847,796520.1415,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
114,安徽省,SSP2,2053,64277.179679999994,57740959,1475281502.0,70,3251.961159,79347.43192,65.73969553,9309.904658,3533.921632,797509.7933,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
115,安徽省,SSP2,2054,65312.48836,57505229,1469258601.0,70,3257.734564,79464.28947999999,65.75965248,9311.655685,3521.2248289999998,795791.2533,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
116,安徽省,SSP2,2055,66261.1037,57267488,1463184318.0,70,3263.002567,79566.1606,65.77754089,9313.17849,3508.194741,795750.1948,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
117,安徽省,SSP2,2056,67143.49686,57031540,1457155847.0,70,3267.80796,79654.93557999999,65.79357420000001,9314.502756999998,3495.089121,797509.4433,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
118,安徽省,SSP2,2057,67949.93575,56798884,1451211486.0,70,3272.1901589999998,79732.27396,65.80794403,9315.654326,3482.021836,796896.4545,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
119,安徽省,SSP2,2058,68719.9204,56570398,1445373669.0,70,3276.1854280000002,79799.63085,65.82082234,9316.655684000001,3469.0661689999997,796947.11,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
120,安徽省,SSP2,2059,69493.63343999999,56347017,1439666284.0,70,3279.827097,79858.28066,65.83236345,9317.526397,3456.296633,796707.8198,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
121,安徽省,SSP2,2060,70311.87297000001,56129653,1434112634.0,70,3283.145767,79909.33846,65.84270581,9318.283491,3443.7843350000003,796566.8445,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
122,安徽省,SSP2,2061,71233.90623,55919488,1428742918.0,70,3286.169513,79953.77905,65.85197361,9318.941777,3431.615179,827004.6463,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
123,安徽省,SSP2,2062,72229.75607,55718800,1423615340.0,70,3288.9240640000003,79992.45403,65.86027824,9319.514137999999,3419.9407909999995,827203.0190000001,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
124,安徽省,SSP2,2063,73287.37497,55530183,1418796176.0,70,3291.432991,80026.10686,65.86771959,9320.011783,3408.930869,827080.4578,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
125,安徽省,SSP2,2064,74394.13166,55356251,1414352213.0,70,3293.7178670000003,80055.38623999999,65.87438723,9320.444458,3398.755168,827350.878,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
126,安徽省,SSP2,2065,75536.67449,55199662,1410351364.0,70,3295.798427,80080.85793,65.88036147,9320.820639,3389.5851060000005,829989.2895,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
127,安徽省,SSP2,2066,76704.8349,55062187,1406838878.0,70,3297.6927149999997,80103.01512000001,65.88571433,9321.147701,3381.536704,829575.6813,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
128,安徽省,SSP2,2067,77890.48749,54941890,1403765290.0,70,3299.417221,80122.28762999999,65.89051034,9321.432053,3374.4974520000005,829552.1213,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
129,安徽省,SSP2,2068,79090.90978,54835871,1401056504.0,70,3300.987006,80139.04987999999,65.89480736,9321.679270999999,3368.294801,829552.1213,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
130,安徽省,SSP2,2069,80303.92577999999,54741176,1398637047.0,70,3302.4158239999997,80153.62797999999,65.89865725,9321.894203,3362.7521439999996,829552.1213,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
131,安徽省,SSP2,2070,81527.92724,54654780,1396429629.0,70,3303.716227,80166.30588,65.90210649999999,9322.081064,3357.687874,829552.1213,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
132,安徽省,SSP2,2071,82853.94882,54574056,1394367131.0,70,3304.899667,80177.33077,65.90519676,9322.243519,3352.944283,829464.3053,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
133,安徽省,SSP2,2072,84188.9751,54498212,1392429317.0,70,3305.976592,80186.91782,65.90796537,9322.384755,3348.475935,829452.5245,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
134,安徽省,SSP2,2073,85522.17295,54426916,1390607704.0,70,3306.956528,80195.25427,65.91044578,9322.507543000002,3344.265271,829452.5245,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
135,安徽省,SSP2,2074,86841.04523999999,54359851,1388894193.0,70,3307.848159,80202.50302999999,65.91266798,9322.614293,3340.295321,829677.4718,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
136,安徽省,SSP2,2075,88131.59612999999,54296697,1387280608.0,70,3308.659402,80208.80587000001,65.91465882,9322.707098,3336.548633,830907.3305,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
137,安徽省,SSP2,2076,89395.67912,54237221,1385760997.0,70,3309.397471,80214.2861,65.91644239,9322.787781,3333.012843,830901.061,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
138,安徽省,SSP2,2077,90631.68873,54181385,1384334387.0,70,3310.068936,80219.05099,65.91804025,9322.857925,3329.687345,830901.061,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
139,安徽省,SSP2,2078,91856.46983,54129265,1383002721.0,70,3310.679784,80223.19383999999,65.91947174,9322.918905,3326.578336,830886.7555,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
140,安徽省,SSP2,2079,93087.92444,54080975,1381768911.0,70,3311.23547,80226.79582,65.92075417,9322.97192,3323.694176,830886.7555,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
141,安徽省,SSP2,2080,94344.88152000001,54036710,1380637941.0,70,3311.740957,80229.92749,65.92190306,9323.018009000001,3321.0480469999998,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
142,安徽省,SSP2,2081,95491.2876,53996859,1379619747.0,70,3312.2007670000003,80232.65023,65.9229323,9323.058078,3318.664916,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
143,安徽省,SSP2,2082,96659.47885,53962152,1378732984.0,70,3312.619017,80235.01742,65.92385436,9323.092912,3316.590592,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
144,安徽省,SSP2,2083,97829.67592000001,53933392,1377998166.0,70,3312.999453,80237.07546000001,65.92468039,9323.123195,3314.8752640000002,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
145,安徽省,SSP2,2084,98980.82605,53911247,1377432361.0,70,3313.345488,80238.86473,65.92542040000001,9323.149523,3313.560731,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
146,安徽省,SSP2,2085,100090.6446,53896297,1377050388.0,70,3313.660225,80240.42031,65.92608334,9323.172411,3312.6833,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
147,安徽省,SSP2,2086,101172.6796,53888999,1376863924.0,70,3313.946491,80241.77271,65.92667723,9323.192309,3312.271642,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
148,安徽省,SSP2,2087,102206.5132,53889638,1376880251.0,70,3314.206856,80242.94847,65.92720927,9323.209606999999,3312.343795,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
149,安徽省,SSP2,2088,103210.2758,53898483,1377106241.0,70,3314.443661,80243.97066,65.9276859,9323.224645999999,3312.916751,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
150,安徽省,SSP2,2089,104202.68400000001,53915709,1377546365.0,70,3314.659034,80244.85932,65.92811288,9323.237720000001,3314.001672,830856.6593,Central region,Anhui,0,729320.0985,796566.8445,962371.527,926698.6588,1054316.232,176636,4.128943695,4.509651739,5.44833175,5.246374798,5.9688638329999995,1
